pair_id,word,split,group,gold,cos_L5,rel_cos_L5,cos_L8,rel_cos_L8,cos_L12,rel_cos_L12,cos_sent,rel_cos_sent,jaccard,rel_jaccard,simlr,rel_simlr,finetuned,rel_finetuned
151e98fb,pyre,test,COMPARE,1.0,0.8585977,3.0719156,0.8494054,3.2960765,0.83874786,3.5812068,0.72860754,3.1824446,0.06896551724137931,1.3448275862063217,0.5257234250711859,2.5771702752135575,0.8885333,3.6655998
b520a3b9,burnham,test,COMPARE,1.0,0.89705896,3.380182,0.8077347,3.0681639,0.6109861,2.9181576,0.6611984,2.9237943,0.1,1.4999999999991667,0.6823752193119949,3.0471256579359847,0.110818096,1.3324543
a9a1c89e,vanguard,test,COMPARE,0.0,0.8136892,2.7119744,0.8418616,3.2548168,0.87461233,3.6856136,0.76663315,3.3283496,0.043478260869565216,1.2173913043474638,0.2989013977919322,1.8967041933757967,0.08328348,1.2498504
e4200dca,vanguard,test,COMPARE,0.0,0.88494915,3.283122,0.73368853,2.6631777,0.5709498,2.8016057,0.8423996,3.6190672,0.024390243902439025,1.1219512195119918,0.5662263594065176,2.698679078219553,0.026908552,1.0807257
05494ddd,pyre,test,COMPARE,0.0,0.8398032,2.921278,0.75437117,2.7762988,0.47804368,2.5311418,0.6143955,2.7442107,0.07692307692307693,1.3846153846147438,0.2556886868993485,1.7670660606980455,0.03398649,1.1019595
6b1e49be,burnham,test,COMPARE,0.0,0.884771,3.2816942,0.74541396,2.7273085,0.40088183,2.3065116,0.6615071,2.924979,0.02857142857142857,1.1428571428569048,0.5800244311404922,2.7400732934214767,0.038896006,1.116688
6e73ec45,burnham,test,COMPARE,1.0,0.90491134,3.4431188,0.8853638,3.4927466,0.7740928,3.3929858,0.76215214,3.3111563,0.2,1.9999999999983333,0.5699540977958387,2.7098622933875163,0.019971436,1.0599144
5c697381,ido,test,COMPARE,0.0,0.7570077,2.2576733,0.65835917,2.2511733,0.34117255,2.1326888,0.51113945,2.3480153,0.04,1.1999999999996667,0.10926553685448576,1.3277966105634573,0.06525404,1.1957622
d891e7a9,burnham,test,COMPARE,1.0,0.90395117,3.4354231,0.9014639,3.5808039,0.7986808,3.4645653,0.79132575,3.423096,0.034482758620689655,1.1724137931031609,0.7715871091695676,3.3147613275087027,0.031569835,1.0947095
a1618496,milker,test,COMPARE,0.0,0.8514346,3.0145035,0.84219146,3.256621,0.83897626,3.5818715,0.6769668,2.984298,0.06666666666666667,1.333333333332778,0.37480631639149803,2.124418949174494,0.91983294,3.7594988
a8d3a0a4,moxie,test,COMPARE,0.0,0.8117082,2.696097,0.69086885,2.4289808,0.49942407,2.5933833,0.6904539,3.0360484,0.09090909090909091,1.454545454544697,0.2565188910176233,1.76955667305287,0.019380677,1.0581421
59cdd828,moxie,test,COMPARE,0.0,0.8148487,2.7212682,0.66593134,2.2925882,0.39496422,2.2892847,0.71096665,3.1147563,0.04,1.1999999999996667,0.3179628676238608,1.9538886028715823,0.040400583,1.1212018
963e6d4c,milker,test,COMPARE,0.0,0.6747753,1.5985818,0.645696,2.1819136,0.48870972,2.562192,0.7956412,3.439654,0.034482758620689655,1.1724137931031609,0.5894958031337029,2.7684874094011085,0.635725,2.907175
d5026c1f,burnham,test,COMPARE,1.0,0.84486413,2.9618413,0.7613269,2.8143425,0.59377515,2.8680537,0.77609897,3.3646703,0.07692307692307693,1.3846153846147438,0.6103197836767911,2.830959351030373,0.018312048,1.0549362
5be19449,vanguard,test,COMPARE,0.0,0.87322915,3.1891866,0.78493744,2.9434772,0.718897,3.2323024,0.87275726,3.7355504,0.022727272727272728,1.1136363636361741,0.4319741523842323,2.295922457152697,0.02614464,1.0784339
a308b0bb,gala,test,COMPARE,0.0,0.8666438,3.136405,0.80655396,3.0617058,0.5334392,2.6924064,0.7092669,3.1082344,0.14285714285714285,1.7142857142845238,0.3846809646254144,2.1540428938762433,0.06753945,1.2026184
1deec334,gala,test,COMPARE,1.0,0.77410126,2.3946779,0.7020707,2.490248,0.4109701,2.3358803,0.59038043,2.6520646,0.16666666666666666,1.8333333333319444,0.11036291426767228,1.3310887428030167,0.052718855,1.1581566
130ec592,milker,test,COMPARE,0.0,0.8642756,3.1174238,0.828369,3.1810207,0.81658816,3.5166965,0.8325512,3.5812788,0.08333333333333333,1.4166666666659722,0.524942607430867,2.574827822292601,0.84491694,3.534751
ec88f05f,monet,test,COMPARE,0.0,0.809305,2.6768355,0.72893494,2.6371784,0.58493745,2.842326,0.83409655,3.587208,0.08333333333333333,1.4166666666659722,0.2387408734545931,1.7162226203637794,0.016075904,1.0482277
654e0186,monet,test,COMPARE,0.0,0.75469744,2.2391567,0.6648142,2.286478,0.5143397,2.6368048,0.66341424,2.9322968,0.0,1.0,0.3435076555511473,2.030522966653442,0.046819407,1.1404582
4ff5ed34,ido,test,COMPARE,0.0,0.83773434,2.9046962,0.7143836,2.557592,0.54879206,2.737101,0.39360228,1.897023,0.06666666666666667,1.333333333332778,0.24602966140841087,1.7380889842252327,0.229324,1.6879721
12ead8e4,delta,test,COMPARE,0.0,0.85917634,3.0765533,0.8079928,3.0695758,0.53643095,2.701116,0.7557682,3.2866607,0.027777777777777776,1.1388888888886575,0.6662910068533794,2.998873020560138,0.03741461,1.1122439
58079581,burnham,test,COMPARE,1.0,0.8456478,2.9681225,0.7978152,3.0139103,0.5475853,2.733588,0.62695104,2.7923868,0.1,1.4999999999991667,0.5559018896580733,2.66770566897422,0.07623286,1.2286986
62d3bb90,burnham,test,COMPARE,1.0,0.91283286,3.5066097,0.8815642,3.4719648,0.7829389,3.4187384,0.81348944,3.5081382,0.06666666666666667,1.333333333332778,0.695914753970163,3.087744261910489,0.026540095,1.0796202
6cadec25,airdrop,test,COMPARE,1.0,0.91083956,3.4906332,0.82225883,3.1476016,0.60783255,2.908977,0.78381807,3.3942888,0.125,1.6249999999989584,0.5684580279998973,2.705374083999692,0.21788983,1.6536695
dc152ab0,airdrop,test,COMPARE,1.0,0.86027616,3.0853686,0.8183168,3.1260414,0.6877012,3.1414866,0.7655317,3.3241239,0.047619047619047616,1.2380952380948413,0.5737661624595216,2.721298487378565,0.048117645,1.1443529
c2158ff9,delta,test,COMPARE,0.0,0.8444389,2.9584332,0.7652679,2.8358972,0.64550734,3.0186539,0.79257584,3.4278922,0.05263157894736842,1.2631578947364035,0.539571364792895,2.618714094378685,0.04576866,1.137306
d1543aa3,airdrop,test,COMPARE,1.0,0.83352005,2.8709188,0.76160294,2.815852,0.55866134,2.765832,0.8142905,3.5112119,0.023255813953488372,1.116279069767248,0.5097028533533222,2.5291085600599668,0.018968286,1.0569049
97cdb1c9,ido,test,COMPARE,0.0,0.72561455,2.0060577,0.68069416,2.3733315,0.360615,2.1892886,0.5505174,2.4991093,0.05263157894736842,1.2631578947364035,0.11032598756369193,1.3309779626910758,0.0133775845,1.0401328
38abcbc3,delta,test,COMPARE,0.0,0.8532036,3.028682,0.7597631,2.8057895,0.43577102,2.4080794,0.84007967,3.6101654,0.07142857142857142,1.357142857142262,0.6360113822893461,2.9080341468680384,0.06542906,1.1962872
94f4121f,gala,test,COMPARE,0.0,0.8401494,2.9240527,0.80427015,3.0492148,0.5476503,2.733777,0.701402,3.0780568,0.125,1.6249999999989584,0.3894708123571977,2.168412437071593,0.07404398,1.222132
36e4ce53,bullpen,test,COMPARE,1.0,0.9157767,3.5302048,0.8701304,3.4094296,0.7718731,3.3865242,0.5818025,2.6191509,0.07142857142857142,1.357142857142262,0.4793790311122316,2.438137093336695,0.6327008,2.8981023
db458e55,moxie,test,COMPARE,0.0,0.8360565,2.8912482,0.69707036,2.4628992,0.4401397,2.4207973,0.78877985,3.413327,0.0625,1.312499999999479,0.2304136663270063,1.6912409989810189,0.022101825,1.0663055
af7fdec4,unlabeled,test,COMPARE,0.0,0.78779906,2.5044656,0.7718068,2.8716607,0.56783855,2.7925482,0.77541745,3.3620553,0.02631578947368421,1.1315789473682019,0.35326985909197683,2.0598095772759306,0.9562396,3.8687186
dff8279b,vanguard,test,COMPARE,0.0,0.7160686,1.9295472,0.5807413,1.826652,0.38685447,2.265676,0.84333813,3.6226683,0.024390243902439025,1.1219512195119918,0.11754435450132425,1.3526330635039727,0.027446318,1.0823389
06593184,launchpad,test,COMPARE,0.0,0.8244812,2.7984724,0.7608106,2.8115187,0.5142472,2.6365356,0.68846595,3.0284204,0.09090909090909091,1.454545454544697,0.32374739575758216,1.9712421872727464,0.016394742,1.0491842
60d8db61,milker,test,COMPARE,1.0,0.80724573,2.6603303,0.73667556,2.679515,0.5923011,2.8637624,0.72562474,3.1709998,0.037037037037037035,1.1851851851848765,0.32406536265302927,1.9721960879590879,0.19747068,1.592412
1d40d17a,gala,test,COMPARE,1.0,0.82926273,2.8367963,0.79019076,2.9722095,0.61686265,2.935265,0.74995923,3.2643714,0.06666666666666667,1.333333333332778,0.4223708926370652,2.2671126779111956,0.15932356,1.4779706
6601bcb9,burnham,test,COMPARE,1.0,0.85011107,3.0038953,0.8302195,3.1911416,0.6697794,3.0893137,0.6769916,2.9843931,0.1111111111111111,1.5555555555546297,0.44544063660399585,2.3363219098119874,0.020668035,1.0620041
b854ba92,pyre,test,COMPARE,1.0,0.8299795,2.842541,0.8588052,3.3474874,0.8983551,3.7547326,0.80802304,3.4871638,0.045454545454545456,1.2272727272723485,0.40855793773701937,2.225673813211058,0.09965785,1.2989736
bea11c8f,crt,test,COMPARE,0.0,0.883197,3.2690787,0.8428683,3.2603228,0.6548747,3.0459237,0.78494203,3.398601,0.05555555555555555,1.277777777777315,0.6924661250700349,3.077398375210105,0.055692066,1.1670762
86146d18,unlabeled,test,COMPARE,0.0,0.87332743,3.1899743,0.79802537,3.01506,0.88763475,3.7235239,0.7297612,3.1868715,0.03225806451612903,1.1612903225803763,0.540152899143196,2.620458697429588,0.20746574,1.6223972
d95b06eb,moxie,test,COMPARE,0.0,0.888725,3.3133855,0.7854501,2.9462812,0.71447027,3.2194157,0.827073,3.5602584,0.043478260869565216,1.2173913043474638,0.6943668856138174,3.0831006568414523,0.034209564,1.1026287
9dd68413,airdrop,test,COMPARE,0.0,0.8410504,2.9312742,0.75438744,2.7763877,0.43083382,2.3937066,0.78423274,3.3958797,0.05263157894736842,1.2631578947364035,0.5683614827786764,2.705084448336029,0.013191489,1.0395745
52d729fc,burnham,test,COMPARE,1.0,0.88034827,3.246246,0.8646153,3.3792653,0.82691056,3.5467463,0.76106584,3.3069878,0.08333333333333333,1.4166666666659722,0.6988026804670299,3.0964080414010895,0.07606791,1.2282038
ec7bb6b8,ido,test,COMPARE,0.0,0.8244865,2.7985148,0.6919539,2.4349155,0.312226,2.048421,0.72426015,3.1657639,0.029411764705882353,1.1470588235291665,0.5223226999570902,2.5669680998712705,0.030369215,1.0911076
62e4a0e3,unlabeled,test,COMPARE,0.0,0.87172353,3.177119,0.8590333,3.3487349,0.91194546,3.794296,0.8430072,3.6213984,0.03333333333333333,1.166666666666389,0.5800440217283327,2.740132065184998,0.1218388,1.3655164
733b2cbe,monet,test,COMPARE,0.0,0.89159447,3.3363843,0.9104688,3.630055,0.8852469,3.7165723,0.7990351,3.4526765,0.037037037037037035,1.1851851851848765,0.7198741448846426,3.1596224346539277,0.6909933,3.07298
c675f3b5,delta,test,COMPARE,0.0,0.85400057,3.0350697,0.7657197,2.8383682,0.74430615,3.3062725,0.7122427,3.1196525,0.041666666666666664,1.2083333333329862,0.2532510235221047,1.759753070566314,0.02106421,1.0631926
70c48baf,pyre,test,COMPARE,1.0,0.8326403,2.8638673,0.7653804,2.8365123,0.7778578,3.4039464,0.6999481,3.0724778,0.02702702702702703,1.13513513513491,0.4650331587166915,2.3950994761500746,0.67398995,3.0219698
6637f95e,launchpad,test,COMPARE,0.0,0.7833202,2.4685674,0.70848954,2.5253549,0.49097282,2.5687804,0.6148921,2.7461164,0.10526315789473684,1.526315789472807,0.21571218155320024,1.6471365446596007,0.015330362,1.0459911
b7c3adf3,crt,test,COMPARE,0.0,0.80168474,2.6157591,0.71382165,2.5545182,0.4484101,2.4448738,0.7744818,3.358465,0.038461538461538464,1.1923076923073719,0.33928415928623334,2.0178524778587,0.049922004,1.149766
d6ed929f,gala,test,COMPARE,1.0,0.8375163,2.9029486,0.65816534,2.250113,0.28777862,1.977251,0.6433346,2.8552508,0.05,1.2499999999995834,0.11255046498441194,1.3376513949532358,0.023193592,1.0695808
e2a839eb,bullpen,test,COMPARE,0.0,0.8771552,3.2206535,0.87518984,3.4371014,0.88283956,3.7095642,0.7428504,3.2370949,0.08333333333333333,1.4166666666659722,0.5652471512449494,2.6957414537348483,0.7883163,3.364949
84cbd956,burnham,test,COMPARE,1.0,0.84929603,2.9973629,0.7978697,3.0142083,0.65522987,3.0469577,0.5890931,2.647125,0.1111111111111111,1.5555555555546297,0.4373263618378394,2.311979085513518,0.044596665,1.13379
f8d4915b,gaza,test,COMPARE,1.0,0.8276899,2.8241901,0.82349527,3.154364,0.62222207,2.950867,0.8115931,3.5008621,0.0625,1.312499999999479,0.620108475908393,2.8603254277251793,0.21033165,1.6309949
102b3a7c,gaza,test,COMPARE,1.0,0.8450887,2.9636414,0.7909364,2.9762878,0.67957836,3.1178398,0.81445104,3.5118282,0.05263157894736842,1.2631578947364035,0.38673344443081126,2.1602003332924338,0.39517814,2.1855345
88819189,airdrop,test,COMPARE,1.0,0.8746675,3.200715,0.81518114,3.108891,0.71447897,3.219441,0.7779583,3.3718045,0.047619047619047616,1.2380952380948413,0.4277130807435294,2.283139242230588,0.016320948,1.0489628
7f38a4a3,burnham,test,COMPARE,1.0,0.88614327,3.292693,0.86712456,3.3929892,0.79254526,3.4467037,0.7529238,3.2757468,0.07142857142857142,1.357142857142262,0.6606825463456449,2.982047639036935,0.07261757,1.2178527
5ca62207,vanguard,test,COMPARE,0.0,0.74680406,2.1758914,0.64741254,2.191302,0.4866171,2.5561001,0.8538464,3.662989,0.02702702702702703,1.13513513513491,0.1112311891643028,1.3336935674929085,0.024109462,1.0723283
ddb058b7,airdrop,test,COMPARE,1.0,0.8424016,2.9421043,0.83082026,3.1944275,0.65953743,3.0594978,0.71540505,3.1317866,0.06666666666666667,1.333333333332778,0.3820229573033225,2.1460688719099674,0.036572915,1.1097188
3baf4930,vanguard,test,COMPARE,0.0,0.8065765,2.6549664,0.73582584,2.6748674,0.46367815,2.4893212,0.7838821,3.3945343,0.03571428571428571,1.1785714285711308,0.4050895465755001,2.2152686397265002,0.019315476,1.0579464
b4dfbbf0,milker,test,COMPARE,0.0,0.856958,3.0587733,0.844753,3.2706308,0.7753271,3.3965793,0.73063445,3.190222,0.06666666666666667,1.333333333332778,0.47801396272351365,2.4340418881705412,0.8502019,3.5506058
3fcf50ef,bullpen,test,COMPARE,1.0,0.8293839,2.8377676,0.8032311,3.0435321,0.8529173,3.622456,0.7480559,3.2570686,0.13333333333333333,1.6666666666655556,0.2653248875875387,1.795974662762616,0.89058036,3.671741
30d4166e,ido,test,COMPARE,0.0,0.7616666,2.2950144,0.68887293,2.4180644,0.14976454,1.5754709,0.44398934,2.0903592,0.1,1.4999999999991667,0.4415989094419295,2.324796728325788,0.1793673,1.5381019
68e3d83d,pyre,test,COMPARE,1.0,0.8294321,2.8381536,0.84236103,3.2575483,0.79744434,3.4609656,0.7201426,3.1499646,0.04,1.1999999999996667,0.43314648921227217,2.2994394676368164,0.7474426,3.2423277
44f6b628,launchpad,test,COMPARE,0.0,0.8146873,2.7199745,0.7252458,2.617001,0.58559215,2.8442316,0.609391,2.7250085,0.045454545454545456,1.2272727272723485,0.22552533969668223,1.6765760190900467,0.01434199,1.043026
484939e7,launchpad,test,COMPARE,1.0,0.7662586,2.331819,0.6953699,2.4535987,0.55512714,2.7555432,0.7472899,3.2541292,0.02564102564102564,1.1282051282049146,0.22437638643406718,1.6731291593022015,0.01720305,1.0516092
e99f5c7d,pyre,test,COMPARE,1.0,0.78275096,2.4640052,0.747854,2.740654,0.6785842,3.114946,0.8362417,3.5954392,0.023809523809523808,1.1190476190474206,0.4102173339266271,2.230652001779881,0.59719676,2.7915902
b3d03b40,delta,test,COMPARE,0.0,0.818661,2.7518234,0.77598333,2.8945038,0.63726234,2.9946516,0.8991357,3.8367648,0.05405405405405406,1.2702702702698199,0.43021060904273917,2.290631827128218,0.15073292,1.4521987
2142f61f,launchpad,test,COMPARE,0.0,0.8117601,2.6965132,0.71543187,2.5633252,0.5220735,2.6593194,0.7853334,3.4001029,0.05263157894736842,1.2631578947364035,0.25023863812274555,1.7507159143682367,0.01796479,1.0538944
f53ec35f,airdrop,test,COMPARE,1.0,0.82952636,2.8389091,0.81679463,3.1177158,0.8111197,3.5007768,0.8699963,3.7249563,0.05,1.2499999999995834,0.6211799145032326,2.8635397435096976,0.10910624,1.3273187
e4d274b5,crt,test,COMPARE,0.0,0.82780325,2.8250985,0.6631049,2.2771294,0.26842487,1.9209093,0.6002257,2.689841,0.045454545454545456,1.2272727272723485,0.5081117972432029,2.5243353917296085,0.017990012,1.05397
0910665e,delta,test,COMPARE,0.0,0.7100941,1.8816614,0.53147584,1.5572009,0.29069722,1.9857475,0.8127095,3.5051458,0.02631578947368421,1.1315789473682019,0.09379188538333026,1.2813756561499907,0.5357115,2.6071346
eacef5fb,moxie,test,COMPARE,0.0,0.80620545,2.6519926,0.7047077,2.5046706,0.44012314,2.4207492,0.61165494,2.7336953,0.05555555555555555,1.277777777777315,0.20475962110934656,1.6142788633280398,0.023849998,1.07155
1c418875,delta,test,COMPARE,0.0,0.7853769,2.485052,0.64540684,2.1803322,0.4324949,2.3985422,0.6199349,2.7654657,0.04,1.1999999999996667,0.10885070262314267,1.326552107869428,0.018629998,1.05589
6fecc5fb,crt,test,COMPARE,1.0,0.9013163,3.4143045,0.83329284,3.2079508,0.67408836,3.1018577,0.75331116,3.2772331,0.05263157894736842,1.2631578947364035,0.5814912339520251,2.744473701856075,0.0348445,1.1045334
607bff5d,gala,test,COMPARE,1.0,0.8006426,2.6074064,0.7780295,2.905695,0.56251323,2.7770452,0.70908135,3.1075225,0.047619047619047616,1.2380952380948413,0.37920257025521964,2.137607710765659,0.022071453,1.0662143
9df0dfd3,monet,test,COMPARE,0.0,0.8575332,3.0633838,0.69762117,2.4659119,0.34984797,2.1579444,0.79687524,3.444389,0.1,1.4999999999991667,0.5537635116606199,2.66129053498186,0.035072688,1.105218
11b3859a,bullpen,test,COMPARE,1.0,0.8415513,2.9352891,0.71919596,2.5839124,0.5107324,2.6263037,0.80778885,3.486265,0.047619047619047616,1.2380952380948413,0.5486765889209583,2.646029766762875,0.7934706,3.3804119
41af20d5,gaza,test,COMPARE,1.0,0.8080255,2.66658,0.7120616,2.5448918,0.38596636,2.2630906,0.8498273,3.6475673,0.07142857142857142,1.357142857142262,0.6957247644633937,3.087174293390181,0.54213417,2.6264024
e4c89df8,moxie,test,COMPARE,1.0,0.9052014,3.4454434,0.8424454,3.2580094,0.7912154,3.4428325,0.66556597,2.9405527,0.08333333333333333,1.4166666666659722,0.5940552122607041,2.7821656367821124,0.5879416,2.7638247
3a0e04ad,airdrop,test,COMPARE,0.0,0.81475735,2.7205358,0.6770636,2.3534746,0.28098568,1.9574757,0.7285789,3.182335,0.07142857142857142,1.357142857142262,0.24797273098054276,1.7439181929416283,0.039519686,1.1185591
dea0fa24,ido,test,COMPARE,1.0,0.8397585,2.92092,0.7656258,2.8378544,0.60181475,2.8914583,0.65758073,2.9099135,0.1,1.4999999999991667,0.15853217535657513,1.4755965260697255,0.024924623,1.0747739
ce20b8c5,bullpen,test,COMPARE,1.0,0.8154032,2.7257125,0.6957253,2.4555428,0.4474024,2.44194,0.5237001,2.396211,0.058823529411764705,1.2941176470583333,0.43521882871386963,2.3056564861416087,0.66458726,2.9937618
60b389fd,delta,test,COMPARE,0.0,0.79484725,2.5609567,0.7030225,2.4954536,0.3686989,2.2128224,0.6889369,3.030228,0.04,1.1999999999996667,0.47235868856043894,2.417076065681317,0.040055353,1.1201661
c8833235,crt,test,COMPARE,0.0,0.850001,3.0030131,0.7926558,2.985692,0.68118554,3.1225188,0.47069848,2.1928425,0.06666666666666667,1.333333333332778,0.2040742869445223,1.612222860833567,0.014037039,1.0421112
c160502f,pyre,test,COMPARE,0.0,0.7895475,2.5184793,0.77774096,2.9041169,0.71440464,3.2192245,0.638548,2.8368845,0.05,1.2499999999995834,0.26069512664908734,1.782085379947262,0.029635435,1.0889063
c760fe3c,unlabeled,test,COMPARE,1.0,0.9097291,3.4817333,0.8827589,3.4784994,0.93872,3.8722408,0.812299,3.5035706,0.025,1.1249999999997917,0.6866673426234463,3.060002027870339,0.8046875,3.4140625
a22e9af8,ido,test,COMPARE,0.0,0.87491214,3.2026756,0.8527113,3.3141577,0.5248519,2.6674075,0.59637725,2.6750746,0.05555555555555555,1.277777777777315,0.5271668157083516,2.5815004471250544,0.111832194,1.3354965
3ea05a22,burnham,test,COMPARE,0.0,0.93410265,3.6770868,0.8201515,3.136076,0.6250142,2.9589953,0.6800059,2.9959593,0.09090909090909091,1.454545454544697,0.7587039541855801,3.2761118625567405,0.047017217,1.1410517
fbb37870,vanguard,test,COMPARE,0.0,0.8301871,2.844205,0.60543346,1.9617028,0.18283878,1.6717551,0.57210386,2.581937,0.058823529411764705,1.2941176470583333,0.38642484078408357,2.1592745223522507,0.015156544,1.0454696
98609398,milker,test,COMPARE,1.0,0.80477005,2.640488,0.7439463,2.7192812,0.59732836,2.8783977,0.7727529,3.3518314,0.03571428571428571,1.1785714285711308,0.3688963789452707,2.1066891368358123,0.24337012,1.7301104
ec89c06f,gala,test,COMPARE,1.0,0.8099544,2.6820402,0.6866158,2.4057195,0.2903384,1.984703,0.5978801,2.6808412,0.03125,1.1562499999997395,0.4278800051383596,2.283640015415079,0.65577906,2.9673371
fa423d3b,launchpad,test,COMPARE,0.0,0.7485187,2.189634,0.6627028,2.2749302,0.48963988,2.5649,0.8324506,3.5808926,0.05128205128205128,1.2564102564098292,0.24928053467754713,1.7478416040326414,0.015714379,1.0471431
3cb219b2,burnham,test,COMPARE,1.0,0.87383103,3.1940107,0.79647493,3.00658,0.5936699,2.8677473,0.19665277,1.1413238,0.2,1.9999999999983333,0.25696307119731615,1.7708892135919485,0.16100055,1.4830017
5a7ad4e0,launchpad,test,COMPARE,0.0,0.80639637,2.6535227,0.69245934,2.4376798,0.49748862,2.5877488,0.77392066,3.356312,0.06666666666666667,1.333333333332778,0.3063352265915794,1.9190056797747381,0.09148028,1.2744408
